2026-09-21T10:53:08Z,"unknown",unknown,skipped
2026-09-21T10:59:41Z,"Tajikistan vs Brazil",TJ_BR,success
2026-09-21T11:17:51Z,"São Tomé and Príncipe vs Bulgaria",ST_BG,success
2026-09-22T17:52:04Z,"São Tomé and Príncipe vs Bulgaria",ST_BG,success
2026-09-22T23:24:06Z,"Burkina Faso vs Syria",BF_SY,success
2026-09-23T14:00:19Z,"Sweden vs Cabo Verde",SE_CV,success
2026-09-23T18:48:26Z,"Burundi vs Switzerland",BI_CH,success
2026-09-24T18:08:24Z,"Switzerland vs Burundi",CH_BI,success,success
2026-09-24T21:56:50Z,"Sweden vs Cabo Verde",SE_CV,success,success
2026-09-25T00:16:06Z,"Suriname vs Cambodia",SR_KH,success,success
2026-09-25T10:41:31Z,"Sudan vs Cameroon",SD_CM,success,success
2026-09-26T01:08:21Z,"Canada vs Sri Lanka",CA_LK,success,success
2026-09-26T11:56:34Z,"Central African Republic vs Spain",CF_ES,success,success
